5.44E-05,2.54E+00
5.48E-05,2.54E+00
5.52E-05,2.54E+00
5.56E-05,2.58E+00
5.60E-05,2.58E+00
5.64E-05,2.58E+00
5.68E-05,2.58E+00
5.72E-05,2.58E+00
5.76E-05,2.58E+00
5.80E-05,2.58E+00
5.84E-05,2.58E+00
5.88E-05,2.58E+00
5.92E-05,2.58E+00
5.96E-05,2.58E+00
6.00E-05,2.58E+00
6.04E-05,2.54E+00
6.08E-05,2.54E+00
6.12E-05,2.54E+00
6.16E-05,2.54E+00
6.20E-05,2.54E+00
6.24E-05,2.54E+00
6.28E-05,2.50E+00
6.32E-05,2.50E+00
6.36E-05,2.54E+00
6.40E-05,2.54E+00
6.44E-05,2.50E+00
6.48E-05,2.50E+00
6.52E-05,2.50E+00
6.56E-05,2.50E+00
6.60E-05,2.54E+00
6.64E-05,2.54E+00
6.68E-05,2.54E+00
6.72E-05,2.54E+00
6.76E-05,2.46E+00
6.80E-05,2.46E+00
6.84E-05,2.54E+00
6.88E-05,2.54E+00
6.92E-05,2.50E+00
6.96E-05,2.50E+00
7.00E-05,2.50E+00
7.04E-05,2.50E+00
7.08E-05,2.54E+00
7.12E-05,2.54E+00
7.16E-05,2.46E+00
7.20E-05,2.46E+00
7.24E-05,2.46E+00
7.28E-05,2.46E+00
7.32E-05,2.46E+00
7.36E-05,2.46E+00
7.40E-05,2.54E+00
7.44E-05,2.54E+00
7.48E-05,2.50E+00
7.52E-05,2.50E+00
7.56E-05,2.54E+00
7.60E-05,2.54E+00
7.64E-05,2.50E+00
7.68E-05,2.50E+00
7.72E-05,2.54E+00
7.76E-05,2.54E+00
7.80E-05,2.50E+00
7.84E-05,2.50E+00
7.88E-05,2.46E+00
7.92E-05,2.46E+00
7.96E-05,2.50E+00
8.00E-05,2.50E+00
8.04E-05,2.54E+00
8.08E-05,2.54E+00
8.12E-05,2.50E+00
8.16E-05,2.50E+00
8.20E-05,2.50E+00
8.24E-05,2.50E+00
8.28E-05,2.46E+00
8.32E-05,2.46E+00
8.36E-05,2.50E+00
8.40E-05,2.50E+00
8.44E-05,2.46E+00
8.48E-05,2.46E+00
8.52E-05,2.46E+00
8.56E-05,2.46E+00
8.60E-05,2.42E+00
8.64E-05,2.42E+00
8.68E-05,2.42E+00
8.72E-05,2.42E+00
8.76E-05,2.42E+00
8.80E-05,2.42E+00
8.84E-05,2.38E+00
8.88E-05,2.38E+00
8.92E-05,2.42E+00
8.96E-05,2.42E+00
9.00E-05,2.38E+00
9.04E-05,2.38E+00
9.08E-05,2.34E+00
9.12E-05,2.34E+00
9.16E-05,2.38E+00
9.20E-05,2.38E+00
9.24E-05,2.34E+00
9.28E-05,2.34E+00
9.32E-05,2.34E+00
9.36E-05,2.34E+00
9.40E-05,2.30E+00
9.44E-05,2.30E+00
9.48E-05,2.30E+00
9.52E-05,2.30E+00
9.56E-05,2.30E+00
9.60E-05,2.30E+00
9.64E-05,2.26E+00
9.68E-05,2.26E+00
9.72E-05,2.26E+00
9.76E-05,2.26E+00
9.80E-05,2.26E+00
9.84E-05,2.26E+00
9.88E-05,2.26E+00
9.92E-05,2.26E+00
9.96E-05,2.26E+00
1.00E-04,2.26E+00
1.00E-04,2.26E+00
1.01E-04,2.26E+00
1.01E-04,2.26E+00
1.02E-04,2.26E+00
1.02E-04,2.30E+00
1.02E-04,2.30E+00
1.03E-04,2.26E+00
1.03E-04,2.26E+00
1.04E-04,2.26E+00
1.04E-04,2.26E+00
1.04E-04,2.26E+00
1.05E-04,2.26E+00
1.05E-04,2.22E+00
1.06E-04,2.22E+00
1.06E-04,2.26E+00
1.06E-04,2.26E+00
1.07E-04,2.22E+00
1.07E-04,2.22E+00
1.08E-04,2.18E+00
1.08E-04,2.18E+00
1.08E-04,2.18E+00
1.09E-04,2.18E+00
1.09E-04,2.22E+00
1.10E-04,2.22E+00
1.10E-04,2.18E+00
1.10E-04,2.18E+00
1.11E-04,2.18E+00
1.11E-04,2.18E+00
1.12E-04,2.14E+00
1.12E-04,2.14E+00
1.12E-04,2.14E+00
1.13E-04,2.14E+00
1.13E-04,2.10E+00
1.14E-04,2.10E+00
1.14E-04,2.10E+00
1.14E-04,2.10E+00
1.15E-04,2.10E+00
1.15E-04,2.10E+00
1.16E-04,2.10E+00
1.16E-04,2.10E+00
1.16E-04,2.10E+00
1.17E-04,2.10E+00
1.17E-04,2.10E+00
1.18E-04,2.10E+00
1.18E-04,2.06E+00
1.18E-04,2.06E+00
1.19E-04,2.02E+00
1.19E-04,2.02E+00
1.20E-04,2.06E+00
1.20E-04,2.06E+00
1.20E-04,2.02E+00
1.21E-04,2.02E+00
1.21E-04,2.02E+00
1.22E-04,2.02E+00
1.22E-04,1.98E+00
1.22E-04,1.98E+00
1.23E-04,1.94E+00
1.23E-04,1.94E+00
1.24E-04,1.94E+00
1.24E-04,1.94E+00
1.24E-04,1.94E+00
1.25E-04,1.94E+00
1.25E-04,1.94E+00
1.26E-04,1.94E+00
1.26E-04,1.90E+00
1.26E-04,1.90E+00
1.27E-04,1.90E+00
1.27E-04,1.90E+00
1.28E-04,1.86E+00
1.28E-04,1.86E+00
1.28E-04,1.90E+00
1.29E-04,1.90E+00
1.29E-04,1.86E+00
1.30E-04,1.86E+00
1.30E-04,1.82E+00
1.30E-04,1.82E+00
